0.000000, 0.000000 
0.387099, 0.000000 
0.723262, 0.000000 
1.000000, 0.000000 
1.523663, 0.000000 

0.000000, 0.000000 
0.386111, 0.027658 
0.722979, 0.020231 
0.999852, 0.017201 
1.523599, 0.013936 

0.000000, 0.000000 
0.383153, 0.055176 
0.722131, 0.040447 
0.999408, 0.034397 
1.523408, 0.027871 

0.000000, 0.000000 
0.378241, 0.082411 
0.720717, 0.060630 
0.998668, 0.051582 
1.523089, 0.041803 

0.000000, 0.000000 
0.371398, 0.109227 
0.718740, 0.080767 
0.997633, 0.068753 
1.522643, 0.055733 

0.000000, 0.000000 
0.362660, 0.135485 
0.716200, 0.100840 
0.996302, 0.085903 
1.522070, 0.069657 

0.000000, 0.000000 
0.352073, 0.161052 
0.713101, 0.120834 
0.994677, 0.103027 
1.521369, 0.083575 

0.000000, 0.000000 
0.339690, 0.185797 
0.709443, 0.140734 
0.992757, 0.120121 
1.520540, 0.097487 

0.000000, 0.000000 
0.325574, 0.209595 
0.705230, 0.160523 
0.990543, 0.137180 
1.519585, 0.111390 

0.000000, 0.000000 
0.309799, 0.232324 
0.700466, 0.180187 
0.988036, 0.154198 
1.518502, 0.125284 

0.000000, 0.000000 
0.292445, 0.253869 
0.695154, 0.199711 
0.985236, 0.171170 
1.517292, 0.139168 

0.000000, 0.000000 
0.273600, 0.274121 
0.689298, 0.219077 
0.982145, 0.188092 
1.515956, 0.153040 

0.000000, 0.000000 
0.253361, 0.292975 
0.682902, 0.238273 
0.978763, 0.204957 
1.514492, 0.166899 

0.000000, 0.000000 
0.231832, 0.310338 
0.675973, 0.257282 
0.975092, 0.221763 
1.512902, 0.180744 

0.000000, 0.000000 
0.209122, 0.326120 
0.668514, 0.276090 
0.971131, 0.238502 
1.511185, 0.194574 

0.000000, 0.000000 
0.185347, 0.340242 
0.660533, 0.294682 
0.966884, 0.255171 
1.509342, 0.208388 

0.000000, 0.000000 
0.160630, 0.352632 
0.652035, 0.313043 
0.962350, 0.271765 
1.507372, 0.222185 

0.000000, 0.000000 
0.135095, 0.363229 
0.643027, 0.331159 
0.957531, 0.288278 
1.505276, 0.235962 

0.000000, 0.000000 
0.108873, 0.371978 
0.633516, 0.349017 
0.952429, 0.304706 
1.503055, 0.249720 

0.000000, 0.000000 
0.082098, 0.378837 
0.623510, 0.366601 
0.947045, 0.321043 
1.500707, 0.263457 

0.000001, 0.000000 
0.054906, 0.383770 
0.613016, 0.383899 
0.941381, 0.337286 
1.498234, 0.277173 

0.000001, 0.000000 
0.027434, 0.386754 
0.602042, 0.400896 
0.935437, 0.353428 
1.495635, 0.290864 

0.000001, 0.000000 
-0.000176, 0.387774 
0.590597, 0.417580 
0.929217, 0.369466 
1.492912, 0.304532 

0.000001, 0.000000 
-0.027786, 0.386825 
0.578691, 0.433937 
0.922722, 0.385395 
1.490063, 0.318174 

0.000001, 0.000000 
-0.055255, 0.383913 
0.566332, 0.449955 
0.915954, 0.401210 
1.487090, 0.331789 

0.000001, 0.000000 
-0.082443, 0.379054 
0.553529, 0.465621 
0.908915, 0.416906 
1.483992, 0.345377 

0.000001, 0.000000 
-0.109214, 0.372273 
0.540294, 0.480922 
0.901606, 0.432478 
1.480770, 0.358936 

0.000001, 0.000000 
-0.135431, 0.363605 
0.526637, 0.495848 
0.894031, 0.447922 
1.477425, 0.372465 

0.000001, 0.000000 
-0.160961, 0.353095 
0.512567, 0.510385 
0.886191, 0.463234 
1.473955, 0.385962 

0.000001, 0.000000 
-0.185676, 0.340796 
0.498097, 0.524524 
0.878089, 0.478409 
1.470362, 0.399427 

0.000001, 0.000000 
-0.209452, 0.326772 
0.483237, 0.538252 
0.869727, 0.493442 
1.466647, 0.412859 

0.000001, 0.000000 
-0.232166, 0.311093 
0.467999, 0.551560 
0.861107, 0.508329 
1.462808, 0.426257 

0.000001, 0.000000 
-0.253706, 0.293840 
0.452396, 0.564436 
0.852232, 0.523066 
1.458847, 0.439618 

0.000001, 0.000000 
-0.273963, 0.275101 
0.436438, 0.576870 
0.843105, 0.537647 
1.454764, 0.452943 

0.000001, 0.000000 
-0.292834, 0.254970 
0.420139, 0.588854 
0.833729, 0.552070 
1.450559, 0.466230 

0.000001, 0.000000 
-0.310224, 0.233550 
0.403512, 0.600377 
0.824106, 0.566329 
1.446233, 0.479478 

0.000002, 0.000000 
-0.326046, 0.210950 
0.386569, 0.611431 
0.814238, 0.580420 
1.441786, 0.492686 

0.000002, 0.000001 
-0.340220, 0.187283 
0.369324, 0.622006 
0.804130, 0.594340 
1.437218, 0.505852 

0.000002, 0.000001 
-0.352675, 0.162670 
0.351790, 0.632095 
0.793784, 0.608084 
1.432530, 0.518976 

0.000002, 0.000001 
-0.363348, 0.137235 
0.333981, 0.641690 
0.783202, 0.621647 
1.427722, 0.532057 

0.000002, 0.000001 
-0.372185, 0.111107 
0.315911, 0.650783 
0.772389, 0.635027 
1.422795, 0.545094 

0.000002, 0.000001 
-0.379143, 0.084417 
0.297594, 0.659368 
0.761347, 0.648218 
1.417748, 0.558084 

0.000002, 0.000001 
-0.384186, 0.057301 
0.279044, 0.667437 
0.750080, 0.661218 
1.412583, 0.571028 

0.000002, 0.000001 
-0.387288, 0.029896 
0.260276, 0.674984 
0.738590, 0.674022 
1.407300, 0.583924 

0.000002, 0.000001 
-0.388435, 0.002340 
0.241305, 0.682003 
0.726882, 0.686626 
1.401899, 0.596772 

0.000002, 0.000001 
-0.387620, -0.025228 
0.222145, 0.688489 
0.714959, 0.699027 
1.396380, 0.609569 

0.000002, 0.000001 
-0.384848, -0.052668 
0.202811, 0.694437 
0.702824, 0.711221 
1.390745, 0.622316 

0.000002, 0.000001 
-0.380132, -0.079843 
0.183319, 0.699842 
0.690480, 0.723205 
1.384993, 0.635010 

0.000003, 0.000001 
-0.373496, -0.106614 
0.163684, 0.704700 
0.677933, 0.734974 
1.379126, 0.647651 

0.000003, 0.000001 
-0.364973, -0.132847 
0.143920, 0.709008 
0.665185, 0.746526 
1.373143, 0.660238 

0.000003, 0.000001 
-0.354607, -0.158408 
0.124044, 0.712761 
0.652239, 0.757857 
1.367045, 0.672770 

0.000003, 0.000001 
-0.342450, -0.183170 
0.104071, 0.715956 
