0, -1.000000 
1, -1.000000 
2, -0.966667 
3, -1.000000 
4, -0.966667 
5, -0.933333 
6, -0.966667 
7, -0.933333 
8, -0.933333 
9, -0.833333 
10, -0.566667 
11, -0.533333 
12, -0.433333 
13, -0.466667 
14, -0.266667 
15, -0.100000 
16, -0.033333 
17, -0.133333 
18, -0.200000 
19, 0.100000 
20, 0.100000 
21, -0.066667 
22, -0.066667 
23, -0.066667 
24, 0.233333 
25, 0.166667 
26, 0.033333 
27, 0.133333 
28, 0.166667 
29, 0.266667 
30, 0.200000 
31, 0.300000 
32, 0.200000 
33, 0.200000 
34, 0.233333 
35, 0.166667 
36, -0.033333 
37, 0.033333 
38, 0.000000 
39, -0.166667 
40, -0.133333 
41, -0.366667 
42, -0.033333 
43, -0.066667 
44, 0.000000 
45, 0.333333 
46, 0.366667 
47, 0.733333 
48, 0.766667 
49, 0.733333 
50, 0.866667 
51, 0.900000 
52, 0.833333 
53, 0.933333 
54, 1.000000 
55, 1.000000 
56, 1.000000 
57, 1.000000 
58, 1.000000 
59, 1.000000 
